69;Ρεπορτάζ Newsbomb.gr: Έρημη πόλη η Ελευσίνα – Οι πρώτες ώρες μετά το lockdown;Newsbomb.gr;https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3Lm5ld3Nib21iLmdyL2VsbGFkYS9zdG9yeS8xMTQ4NDI5L3JlcG9ydGF6LW5ld3Nib21iLWdyLWFkZWlvaS1kcm9tb2ktc3Rpbi1lbGV5c2luYS1vaS1wcm90ZXMtb3Jlcy1tZS10by1sb2NrZG93btIBe2h0dHBzOi8vYW1wLm5ld3Nib21iLmdyL2VsbGFkYS9zdG9yeS8xMTQ4NDI5L3JlcG9ydGF6LW5ld3Nib21iLWdyLWFkZWlvaS1kcm9tb2ktc3Rpbi1lbGV5c2luYS1vaS1wcm90ZXMtb3Jlcy1tZS10by1sb2NrZG93bg?oc=5
70;Δολοφονία στη Θεσσαλονίκη: «Έγινε μια σκληρή πάλη και ο πατέρας μου αντιστάθηκε» - Συγκλονίζει η κόρη του 86χρονου;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMiqAFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL2dyZWVjZS9hcnRpY2xlLzEwNzYzNDYvZG9sb2ZvbmlhLTg2aHJvbm91LXN0aS10aGVzc2Fsb25pa2ktZWdpbmUtbWlhLXNrbGlyaS1wYWxpLWthaS1vLXBhdGVyYXMtbW91LWFkaXN0YXRoaWtlLXN1Z2xvbml6ZWktaS1rb3JpLXRvdS10aHVtYXRvcy_SAawBaHR0cHM6Ly93d3cucHJvdG90aGVtYS5nci9ncmVlY2UvYXJ0aWNsZS8xMDc2MzQ2L2RvbG9mb25pYS04Nmhyb25vdS1zdGktdGhlc3NhbG9uaWtpLWVnaW5lLW1pYS1za2xpcmktcGFsaS1rYWktby1wYXRlcmFzLW1vdS1hZGlzdGF0aGlrZS1zdWdsb25pemVpLWkta29yaS10b3UtdGh1bWF0b3MvQU1QLw?oc=5
70;Θεσσαλονίκη: Συγκλονίζει η κόρη του 87χρονου που σκότωσαν τα δύο παιδιά - Κοινωνία | News 24/7;News247.gr;https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3Lm5ld3MyNDcuZ3Iva29pbm9uaWEvdGhlc3NhbG9uaWtpLXN5Z2tsb25pemVpLWkta29yaS10b3ktODdjaHJvbm95LXBveS1za290b3Nhbi10YS1keW8tcGFpZGlhLjkwODUxNzMuaHRtbNIBeWh0dHBzOi8vd3d3Lm5ld3MyNDcuZ3Iva29pbm9uaWEvdGhlc3NhbG9uaWtpLXN5Z2tsb25pemVpLWkta29yaS10b3ktODdjaHJvbm95LXBveS1za290b3Nhbi10YS1keW8tcGFpZGlhLjkwODUxNzMuYW1wLmh0bWw?oc=5
70;Θεσσαλονίκη - Συγκλονίζει η κόρη του 86χρονου που τον σκότωσαν ανήλικοι: Προσπάθησε να αντισταθεί - ΒΙΝΤΕΟ;www.enikos.gr;https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmVuaWtvcy5nci9zb2NpZXR5Lzc1NTIxOS90aGVzc2Fsb25pa2ktc3lna2xvbml6ZWktaS1rb3JpLXRvdS04NmNocm9ub3UtcG91LXRvbi1za290b3Nhbi1hbtIBamh0dHBzOi8vd3d3LmVuaWtvcy5nci9hbXAvc29jaWV0eS83NTUyMTkvdGhlc3NhbG9uaWtpLXN5Z2tsb25pemVpLWkta29yaS10b3UtODZjaHJvbm91LXBvdS10b24tc2tvdG9zYW4tYW4?oc=5
70;Θεσσαλονίκη: «Πάλεψε να σωθεί ο πατέρας μου» - Συγκλονίζει η κόρη του 87χρονου που δολοφονήθηκε;Newsbomb.gr;https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL3d3dy5uZXdzYm9tYi5nci9lbGxhZGEvc3RvcnkvMTE0ODU4OS90aGVzc2Fsb25pa2ktcGFsZXBzZS1uYS1zb3RoZWktby1wYXRlcmFzLW1veS1zeWdrbG9uaXplaS1pLWtvcmktdG95LTg3eHJvbm95LXBveS1kb2xvZm9uaXRoaWtl0gGLAWh0dHBzOi8vYW1wLm5ld3Nib21iLmdyL2VsbGFkYS9zdG9yeS8xMTQ4NTg5L3RoZXNzYWxvbmlraS1wYWxlcHNlLW5hLXNvdGhlaS1vLXBhdGVyYXMtbW95LXN5Z2tsb25pemVpLWkta29yaS10b3ktODd4cm9ub3ktcG95LWRvbG9mb25pdGhpa2U?oc=5
70;Θεσσαλονίκη: Συγκλονίζει η κόρη του άνδρα που σκότωσαν 14χρονος και 12χρονη;Typosthes;https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LnR5cG9zdGhlcy5nci90aGVzc2Fsb25pa2kvMjM2NzUyX3RoZXNzYWxvbmlraS1zeWdrbG9uaXplaS1pLWtvcmktdG95LWFuZHJhLXBveS1za290b3Nhbi0xNGhyb25vcy1rYWktMTJocm9uadIBfGh0dHBzOi8vd3d3LnR5cG9zdGhlcy5nci90aGVzc2Fsb25pa2kvMjM2NzUyX3RoZXNzYWxvbmlraS1zeWdrbG9uaXplaS1pLWtvcmktdG95LWFuZHJhLXBveS1za290b3Nhbi0xNGhyb25vcy1rYWktMTJocm9uaT9hbXA?oc=5
71;Κορωνοϊός: Σε σκληρό lockdown η Δυτική Αττική -Σαρωτικοί οι έλεγχοι της ΕΛ.ΑΣ. από το πρωί [εικόνες];iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL2tvcm9ub2lvcy1zZS1za2xpcm8tbG9ja2Rvd24taS1keXRpa2ktYXR0aWtp0gFRaHR0cHM6Ly93d3cuaWVmaW1lcmlkYS5nci9lbGxhZGEva29yb25vaW9zLXNlLXNrbGlyby1sb2NrZG93bi1pLWR5dGlraS1hdHRpa2k_YW1w?oc=5
71;Οικονόμου: Καλούμε τους πολίτες να συνεργαστούν στις προσπάθειες ελέγχου της πανδημίας;CNN GREECE;https://news.google.com/__i/rss/rd/articles/CBMif2h0dHBzOi8vd3d3LmNubi5nci9wb2xpdGlraS9zdG9yeS8yNDczMjcvb2lrb25vbW95LWthbG95bWUtdG95cy1wb2xpdGVzLW5hLXN5bmVyZ2FzdG95bi1zdGlzLXByb3NwYXRoZWllcy1lbGVneG95LXRpcy1wYW5kaW1pYXPSAX9odHRwczovL2FtcC5jbm4uZ3IvcG9saXRpa2kvc3RvcnkvMjQ3MzI3L29pa29ub21veS1rYWxveW1lLXRveXMtcG9saXRlcy1uYS1zeW5lcmdhc3RveW4tc3Rpcy1wcm9zcGF0aGVpZXMtZWxlZ3hveS10aXMtcGFuZGltaWFz?oc=5
71;Κοροναϊός : Έλεγχοι παντού από το πρωί στη Δυτική Αττική – Θα ενταθούν κατά την απαγόρευση κυκλοφορίας;in.gr;https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L2dyZWVjZS9rb3JvbmFpb3MtZWxlZ3hvaS1wYW50b3UtYXBvLXByb2ktc3RpLWR5dGlraS1hdHRpa2ktdGhhLWVudGF0aG91bi1rYXRhLXRpbi1hcGFnb3JleXNpLWt5a2xvZm9yaWFzL9IBigFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L2dyZWVjZS9rb3JvbmFpb3MtZWxlZ3hvaS1wYW50b3UtYXBvLXByb2ktc3RpLWR5dGlraS1hdHRpa2ktdGhhLWVudGF0aG91bi1rYXRhLXRpbi1hcGFnb3JleXNpLWt5a2xvZm9yaWFzL2FtcC8?oc=5
72;Λέσβος: Τρεις μετανάστριες αγνοούνται στη θαλάσσια -Επεσαν από βάρκα;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL2xlc2Jvcy10cmVpcy1tZXRhbmFzdHJpZXMtYWdub295bnRhadIBSWh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL2xlc2Jvcy10cmVpcy1tZXRhbmFzdHJpZXMtYWdub295bnRhaT9hbXA?oc=5
72;Λέσβος : Ναυάγιο με σομαλούς πρόσφυγες – Αγνοούνται τρεις γυναίκες;Τα Νέα Οnline;https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LnRhbmVhLmdyLzIwMjAvMTIvMTgvZ3JlZWNlL2xlc3Zvcy1uYXlhZ2lvLW1lLXNvbWFsb3VzLXByb3NmeWdlcy1hZ25vb3VudGFpLXRyZWlzLWd5bmFpa2VzL9IBamh0dHBzOi8vd3d3LnRhbmVhLmdyLzIwMjAvMTIvMTgvZ3JlZWNlL2xlc3Zvcy1uYXlhZ2lvLW1lLXNvbWFsb3VzLXByb3NmeWdlcy1hZ25vb3VudGFpLXRyZWlzLWd5bmFpa2VzL2FtcC8?oc=5
73;Σε αυστηρό lockdown Ασπρόπυργος, Ελευσίνα, Μάνδρα - Τα 11 μέτρα και οι περιοχές που κινδυνεύουν;CNN GREECE;https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL3d3dy5jbm4uZ3IvZWxsYWRhL3N0b3J5LzI0NzI4NS9zZS1heXN0aXJvLWxvY2tkb3duLWFzcHJvcHlyZ29zLWVsZXlzaW5hLW1hbmRyYS10YS0xMS1tZXRyYS1rYWktb2ktcGVyaW94ZXMtcG95LWtpbmR5bmV5b3lu0gGCAWh0dHBzOi8vYW1wLmNubi5nci9lbGxhZGEvc3RvcnkvMjQ3Mjg1L3NlLWF5c3Rpcm8tbG9ja2Rvd24tYXNwcm9weXJnb3MtZWxleXNpbmEtbWFuZHJhLXRhLTExLW1ldHJhLWthaS1vaS1wZXJpb3hlcy1wb3kta2luZHluZXlveW4?oc=5
73;Κορονοϊός: Στον… δρόμο της Δυτικής Αττικής – Αυτές οι περιοχές κινδυνεύουν με «σκληρό» lockdown;Newsbomb.gr;https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5uZXdzYm9tYi5nci9lbGxhZGEvc3RvcnkvMTE0ODM0NC9rb3Jvbm9pb3Mtc3Rvbi1kcm9tby10aXMtZHl0aWtpcy1hdHRpa2lzLWF5dGVzLW9pLXBlcmlveGVzLWtpbmR5bmV5b3luLW1lLXNrbGlyby1sb2NrZG93btIBhgFodHRwczovL2FtcC5uZXdzYm9tYi5nci9lbGxhZGEvc3RvcnkvMTE0ODM0NC9rb3Jvbm9pb3Mtc3Rvbi1kcm9tby10aXMtZHl0aWtpcy1hdHRpa2lzLWF5dGVzLW9pLXBlcmlveGVzLWtpbmR5bmV5b3luLW1lLXNrbGlyby1sb2NrZG93bg?oc=5
74;Κορωνοϊός: Προς ολικό lockdown και άλλες «κόκκινες» περιοχές;LiFO mobile;https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5saWZvLmdyL25vdy9ncmVlY2UvMzA2ODYyL2tvcm9ub2lvcy1wcm9zLW9saWtvLWxvY2tkb3duLWthaS1hbGxlcy1rb2traW5lcy1wZXJpb3hlcy10aS1pc3h5ZWktZ2lhLWFzcHJvcHlyZ28tbWFuZHJhLWVsZXlzaW5h0gGKAWh0dHBzOi8vbS5saWZvLmdyL25vdy9ncmVlY2UvMzA2ODYyL2tvcm9ub2lvcy1wcm9zLW9saWtvLWxvY2tkb3duLWthaS1hbGxlcy1rb2traW5lcy1wZXJpb3hlcy10aS1pc3h5ZWktZ2lhLWFzcHJvcHlyZ28tbWFuZHJhLWVsZXlzaW5hP2FtcA?oc=5
74;Κοροναϊός : Τι οδήγησε τη Δυτική Αττική σε αυστηρό lockdown – Ποιες περιοχές ίσως ακολουθήσουν;in.gr;https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE3L2dyZWVjZS9rb3JvbmFpb3MtdGktb2RpZ2lzZS10aS1keXRpa2ktYXR0aWtpLXNlLWF5c3Rpcm8tbG9ja2Rvd24tcG9pZXMtcGVyaW94ZXMtaXNvcy1ha29sb3V0aGlzb3VuL9IBhAFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE3L2dyZWVjZS9rb3JvbmFpb3MtdGktb2RpZ2lzZS10aS1keXRpa2ktYXR0aWtpLXNlLWF5c3Rpcm8tbG9ja2Rvd24tcG9pZXMtcGVyaW94ZXMtaXNvcy1ha29sb3V0aGlzb3VuL2FtcC8?oc=5
74;Κορωνοϊός - Χριστούγεννα: Προς μέτρα τύπου «Ασπρόπυργος» και άλλες «κόκκινες» περιοχές;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL2dyZWVjZS9hcnRpY2xlLzEwNzYxNjYva29yb25vaW9zLWhyaXN0b3VnZW5uYS1wcm9zLW1ldHJhLXR1cG91LWFzcHJvcHVyZ29zLWthaS1hbGxlcy1rb2traW5lcy1wZXJpb2hlcy_SAYUBaHR0cHM6Ly93d3cucHJvdG90aGVtYS5nci9ncmVlY2UvYXJ0aWNsZS8xMDc2MTY2L2tvcm9ub2lvcy1ocmlzdG91Z2VubmEtcHJvcy1tZXRyYS10dXBvdS1hc3Byb3B1cmdvcy1rYWktYWxsZXMta29ra2luZXMtcGVyaW9oZXMvQU1QLw?oc=5
74;Σε αυστηρό lockdown τρεις δήμοι της Δυτικής Αττικής -Τα 11 μέτρα και οι 10 περιοχές που είναι στα κόκκινα;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3IvZWxsYWRhL3NlLWF5c3Rpcm8tbG9ja2Rvd24taS1keXRpa2ktYXR0aWtpLXRhLTExLW1ldHJh0gFUaHR0cHM6Ly93d3cuaWVmaW1lcmlkYS5nci9lbGxhZGEvc2UtYXlzdGlyby1sb2NrZG93bi1pLWR5dGlraS1hdHRpa2ktdGEtMTEtbWV0cmE_YW1w?oc=5
74;Αυστηρό τοπικό lockdown στη Δυτική Αττική- Ανησυχίες για το ρεβεγιόν;naftemporiki.gr;https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3Lm5hZnRlbXBvcmlraS5nci9zdG9yeS8xNjcxNTU2L2F1c3Rpcm8tdG9waWtvLWxvY2tkb3duLXN0aS1kdXRpa2ktYXR0aWtpLWFuaXN1eGllcy1naWEtdG8tcmViZWdpb27SAW9odHRwczovL20ubmFmdGVtcG9yaWtpLmdyL2FtcC9zdG9yeS8xNjcxNTU2L2F1c3Rpcm8tdG9waWtvLWxvY2tkb3duLXN0aS1kdXRpa2ktYXR0aWtpLWFuaXN1eGllcy1naWEtdG8tcmViZWdpb24?oc=5
75;DW: Πηγή υπερμετάδοσης του κορωνοϊού η Σύνοδος Κορυφής;;LiFO mobile;https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmxpZm8uZ3Ivbm93L3dvcmxkLzMwNjkwMi9kdy1waWdpLXlwZXJtZXRhZG9zaXMtdG95LWtvcm9ub2lveS1pLXN5bm9kb3Mta29yeWZpc9IBXGh0dHBzOi8vbS5saWZvLmdyL25vdy93b3JsZC8zMDY5MDIvZHctcGlnaS15cGVybWV0YWRvc2lzLXRveS1rb3Jvbm9pb3ktaS1zeW5vZG9zLWtvcnlmaXM_YW1w?oc=5
75;Μακρόν - Κορωνοϊός: «Ντόμινο» ανησυχίας λόγω των κινήσεών του πριν βρεθεί θετικός στον ιό;Πρώτο Θέμα;https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL3dvcmxkL2FydGljbGUvMTA3NjE2OS9tYWtyb24ta29yb25vaW9zLWRvbWluby1hbmlzdWhpYXMtbG9nby10b24ta2luaXNlb24tdG91LXByaW4tdnJldGhlaS10aGV0aWtvcy1zdG9uLWlvL9IBigFodHRwczovL3d3dy5wcm90b3RoZW1hLmdyL3dvcmxkL2FydGljbGUvMTA3NjE2OS9tYWtyb24ta29yb25vaW9zLWRvbWluby1hbmlzdWhpYXMtbG9nby10b24ta2luaXNlb24tdG91LXByaW4tdnJldGhlaS10aGV0aWtvcy1zdG9uLWlvL0FNUC8?oc=5
75;Ο Μακρόν διαγνώσθηκε θετικός στο κορονοϊό – Εμφανίζει ήπια συμπτώματα | 17/12/2020 | ΕΡΤ;ΕΡΤ Α.Ε.;https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9VERKTVR2dzdTX1nSAQA?oc=5
75;Κόλλησε κορωνοϊό ο Μακρόν, ανησυχία στους ηγέτες της ΕΕ -Τα λάθη του και τα δείπνα στο Ελιζέ | ΚΟΣΜΟΣ;iefimerida;https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LmllZmltZXJpZGEuZ3Iva29zbW9zL2xhdGhpLW1ha3Jvbi1rb3Jvbm9pby1weXJvZG90b3luLWFuaXN5aGlhLWV5cm9wYWlveXMtaWdldGVz0gEA?oc=5
75;DW : Πηγή υπερμετάδοσης του κοροναϊού η Σύνοδος Κορυφής; – Γιατί οι ηγέτες της ΕΕ συνεχίζουν να συνέρχον;in.gr;https://news.google.com/__i/rss/rd/articles/CBMikgFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L3dvcmxkL2R3LXBpZ2kteXBlcm1ldGFkb3Npcy10b3Uta29yb25haW91LXN5bm9kb3Mta29yeWZpcy1naWF0aS1vaS1pZ2V0ZXMtdGlzLWVlLXN5bmV4aXpvdW4tbmEtc3luZXJ4b250YWktZGlhLXpvc2lzL9IBlgFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L3dvcmxkL2R3LXBpZ2kteXBlcm1ldGFkb3Npcy10b3Uta29yb25haW91LXN5bm9kb3Mta29yeWZpcy1naWF0aS1vaS1pZ2V0ZXMtdGlzLWVlLXN5bmV4aXpvdW4tbmEtc3luZXJ4b250YWktZGlhLXpvc2lzL2FtcC8?oc=5
76;Χάκερ: Μπήκε στο twitter του Τραμπ και μετά του ζήτησε να αλλάξει password;in.gr;https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3LmluLmdyLzIwMjAvMTIvMTgvbGlmZS9zdG9yaWVzL3hha2VyLW1waWtlLXN0by10d2l0dGVyLXRvdS10cmFtcC1rYWktbWV0YS10b3Uteml0aXNlLW5hLWFsbGFrc2VpLXBhc3N3b3JkL9IBeWh0dHBzOi8vd3d3LmluLmdyLzIwMjAvMTIvMTgvbGlmZS9zdG9yaWVzL3hha2VyLW1waWtlLXN0by10d2l0dGVyLXRvdS10cmFtcC1rYWktbWV0YS10b3Uteml0aXNlLW5hLWFsbGFrc2VpLXBhc3N3b3JkL2FtcC8?oc=5
76;Ολλανδός χάκερ μπήκε στο twitter του Τραμπ… μαντεύοντας του κωδικούς;Το Βήμα Online;https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3LnRvdmltYS5nci8yMDIwLzEyLzE4L3dvcmxkL29sbGFuZG9zLXhha2VyLW1waWtlLXN0by10d2l0dGVyLXRvdS10cmFtcC1tYW50ZXlvbnRhcy10b3Uta29kaWtvdXMv0gFvaHR0cHM6Ly93d3cudG92aW1hLmdyLzIwMjAvMTIvMTgvd29ybGQvb2xsYW5kb3MteGFrZXItbXBpa2Utc3RvLXR3aXR0ZXItdG91LXRyYW1wLW1hbnRleW9udGFzLXRvdS1rb2Rpa291cy9hbXAv?oc=5
77;Πότε δεν θα επιβάλλεται πρόστιμο για τις εκπρόθεσμες τροποποιητικές δηλώσεις Ε9;Newsbomb.gr;https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy5uZXdzYm9tYi5nci9vaWtvbm9taWEvc3RvcnkvMTE0ODQyOC9wb3RlLWRlbi10aGEtZXBpdmFsbGV0YWktcHJvc3RpbW8tZ2lhLXRpcy1la3Byb3RoZXNtZXMtdHJvcG9wb2lpdGlrZXMtZGlsb3NlaXMtZTnSAYEBaHR0cHM6Ly9hbXAubmV3c2JvbWIuZ3Ivb2lrb25vbWlhL3N0b3J5LzExNDg0MjgvcG90ZS1kZW4tdGhhLWVwaXZhbGxldGFpLXByb3N0aW1vLWdpYS10aXMtZWtwcm90aGVzbWVzLXRyb3BvcG9paXRpa2VzLWRpbG9zZWlzLWU5?oc=5
77;Έπεκτείνεται η αναστολή των προστίμων για τις δηλώσεις Ε9 – Μειώνεται ο φόρος στα τυχερά παιχνίδια;NewsIT;https://news.google.com/__i/rss/rd/articles/CBMiiQFodHRwczovL3d3dy5uZXdzaXQuZ3Ivb2lrb25vbWlhL2VwZWt0ZWluZXRhaS1pLWFuYXN0b2xpLXRvbi1wcm9zdGltb24tZ2lhLXRpcy1kaWxvc2Vpcy1lOS1tZWlvbmV0YWktby1mb3Jvcy1zdGEtdHl4ZXJhLXBhaXhuaWRpYS8zMTg0NDI2L9IBjQFodHRwczovL3d3dy5uZXdzaXQuZ3Ivb2lrb25vbWlhL2VwZWt0ZWluZXRhaS1pLWFuYXN0b2xpLXRvbi1wcm9zdGltb24tZ2lhLXRpcy1kaWxvc2Vpcy1lOS1tZWlvbmV0YWktby1mb3Jvcy1zdGEtdHl4ZXJhLXBhaXhuaWRpYS8zMTg0NDI2L2FtcC8?oc=5
77;Φορολογικές διευκολύνσεις την τελευταία στιγμή;Zougla;https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LnpvdWdsYS5nci9tb25leS9mb3JvbG9naWthL2FydGljbGUvZm9yb2xvZ2lrZXMtZGllZmtvbGluc2lzLXRpbi10ZWxlZnRlYS1zdGlnbWnSAQA?oc=5
77;Χωρίς πρόστιμο οι εκπρόθεσμες τροποποιητικές δηλώσεις Ε9 – Οι προϋποθέσεις;CNN GREECE;https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3LmNubi5nci9vaWtvbm9taWEvc3RvcnkvMjQ3Mjk1L3hvcmlzLXByb3N0aW1vLW9pLWVrcHJvdGhlc21lcy10cm9wb3BvaWl0aWtlcy1kaWxvc2Vpcy1lOS1vaS1wcm95cG90aGVzZWlz0gF0aHR0cHM6Ly9hbXAuY25uLmdyL29pa29ub21pYS9zdG9yeS8yNDcyOTUveG9yaXMtcHJvc3RpbW8tb2ktZWtwcm90aGVzbWVzLXRyb3BvcG9paXRpa2VzLWRpbG9zZWlzLWU5LW9pLXByb3lwb3RoZXNlaXM?oc=5
77;Υπ. Οικονομικών: Πολλαπλά οφέλη για επαγγελματίες και πολίτες στο νέο πολυνομοσχέδιο;ΕΡΤ;https://news.google.com/__i/rss/rd/articles/CBMiigFodHRwczovL3d3dy5lcnQuZ3IvZWlkaXNlaXMvb2lrb25vbWlhL2VsbGFkYW9pa29ub21pYS95cC1vaWtvbm9taWtvbi1wb2xsYXBsYS1vZmVsaS1naWEtZXBhZ2dlbG1hdGllcy1rYWktcG9saXRlcy1zdG8tbmVvLXBvbHlub21vc2NoZWRpby_SAQA?oc=5
78;Δώρο Χριστουγέννων: Ποιοι δικαιούνται-Πότε καταβάλλεται -εφαρμογή για να υπολογίσετε | ΣΚΑΪ;Skai.gr;https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LnNrYWkuZ3IvbmV3cy9maW5hbmNlL2Rvcm8teHJpc3RvdWdlbm5vbi1wb2lvaS1kaWthaW91bnRhaS1wb3RlLWthdGF2YWxsZXRhaS1lZmFybW9naS1naWEtbmEteXBvbG9naXNldGXSAQA?oc=5
78;Δώρο Χριστουγέννων: Υπολογίστε το με on line εφαρμογή - Με υπογραφή Βρούτση καταβάλλεται Δευτέρα;neakriti.gr;https://news.google.com/__i/rss/rd/articles/CBMihwFodHRwczovL3d3dy5uZWFrcml0aS5nci9hcnRpY2xlL29pa29ub21pYS8xNTk5NzY0L2Rvcm8taHJpc3RvdWdlbm5vbi1rYXRhdmFsbGV0YWktb3Jpc3Rpa2EtdGktZGV1dGVyYS1vLXZyb3V0c2lzLXVwZWdyYXBzZS10aW4tYXBvZmFzaS_SAYsBaHR0cHM6Ly93d3cubmVha3JpdGkuZ3IvYXJ0aWNsZS9vaWtvbm9taWEvMTU5OTc2NC9kb3JvLWhyaXN0b3VnZW5ub24ta2F0YXZhbGxldGFpLW9yaXN0aWthLXRpLWRldXRlcmEtby12cm91dHNpcy11cGVncmFwc2UtdGluLWFwb2Zhc2kvQU1QLw?oc=5
78;Δώρο Χριστουγέννων: Όλα όσα πρέπει να ξέρετε | Η Εφημερίδα των Συντακτών;Η Εφημερίδα των Συντακτών;https://news.google.com/__i/rss/rd/articles/CBMiIGh0dHBzOi8vd3d3LmVmc3luLmdyL25vZGUvMjczNTE20gEA?oc=5
78;Δώρο Χριστουγέννων: Καταβάλλεται τη Δευτέρα - Οι δικαιούχοι σε αναστολή και μη;Έθνος;https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3LmV0aG5vcy5nci9vaWtvbm9taWEvMTM4MDI0X2Rvcm8taHJpc3RveWdlbm5vbi1rYXRhYmFsbGV0YWktdGktZGV5dGVyYS1vaS1kaWthaW95aG9pLXNlLWFuYXN0b2xpLWthaS1tadIBdmh0dHBzOi8vd3d3LmV0aG5vcy5nci9vaWtvbm9taWEvMTM4MDI0X2Rvcm8taHJpc3RveWdlbm5vbi1rYXRhYmFsbGV0YWktdGktZGV5dGVyYS1vaS1kaWthaW95aG9pLXNlLWFuYXN0b2xpLWthaS1taT9hbXA?oc=5
78;Δώρο Χριστουγέννων : Θα καταβληθεί σε τρεις δόσεις – Αναλυτικά οι ημερομηνίες;in.gr;https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L2Vjb25vbXkvb2lrb25vbWlrZXMtZWlkaXNlaXMvZG9yby14cmlzdG91Z2Vubm9uLXRoYS1rYXRhdmxpdGhlaS1zZS10cmVpcy1kb3NlaXMtYW5hbHl0aWthLW9pLWltZXJvbWluaWVzL9IBigFodHRwczovL3d3dy5pbi5nci8yMDIwLzEyLzE4L2Vjb25vbXkvb2lrb25vbWlrZXMtZWlkaXNlaXMvZG9yby14cmlzdG91Z2Vubm9uLXRoYS1rYXRhdmxpdGhlaS1zZS10cmVpcy1kb3NlaXMtYW5hbHl0aWthLW9pLWltZXJvbWluaWVzL2FtcC8?oc=5
79;Μείωση ενοικίου 40% για τον Δεκέμβριο - Δημοσιεύθηκε η απόφαση με τους ΚΑΔ;Taxheaven.gr;https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3LnRheGhlYXZlbi5nci9uZXdzLzUyMDk2L21laXdzaC1lbm9pa2lveS00MC1naWEtdG9uLWRla2VtYnJpby1kaG1vc2lleW9oa2UtaC1hcG9mYXNoLW1lLXRveXMta2Fk0gEA?oc=5
